symbol,side,entry_date,exit_date,entry_price,exit_price,qty,pnl_pct,pnl_dollar,exit_reason,hold_days
NVDA,long,2021-09-21,2021-09-27,21.3576,21.134,125,-0.01047,-27.95,max_hold,6
GS,long,2021-09-21,2021-09-27,339.2085,356.3089,7,0.05041,119.7,max_hold,6
XOM,long,2021-09-21,2021-09-27,45.9472,50.5699,58,0.10061,268.12,max_hold,6
QCOM,long,2021-09-22,2021-09-27,119.6373,118.7606,22,-0.00733,-19.29,max_hold,5
META,long,2021-09-22,2021-09-27,344.3794,344.7684,7,0.00113,2.72,max_hold,5
LLY,long,2021-09-28,2021-09-30,216.7627,220.9556,12,0.01934,50.31,signal_fade,2
ADBE,long,2021-09-28,2021-10-04,596.6082,563.628,4,-0.05528,-131.92,max_hold,6
NVDA,long,2021-09-28,2021-10-04,21.1552,19.8748,130,-0.06052,-166.45,stop_loss,6
SLB,long,2021-09-28,2021-10-04,27.7453,28.1224,99,0.01359,37.33,max_hold,6
GOOGL,long,2021-09-29,2021-10-04,135.8439,132.7965,20,-0.02243,-60.95,max_hold,5
ADBE,long,2021-10-05,2021-10-11,564.1919,578.8704,4,0.02602,58.71,max_hold,6
NVDA,long,2021-10-05,2021-10-11,19.8947,20.7495,138,0.04297,117.96,max_hold,6
META,long,2021-10-05,2021-10-11,325.8825,320.0579,8,-0.01787,-46.6,max_hold,6
SLB,long,2021-10-07,2021-10-12,27.5832,29.2019,100,0.05869,161.88,max_hold,5
QCOM,long,2021-10-13,2021-10-18,112.9693,118.1026,24,0.04544,123.2,max_hold,5
NVDA,long,2021-10-13,2021-10-18,20.86,22.192,132,0.06386,175.83,max_hold,5
META,long,2021-10-13,2021-10-18,324.2858,336.525,8,0.03774,97.91,max_hold,5
ABBV,long,2021-10-19,2021-10-25,91.4638,92.2712,30,0.00883,24.22,max_hold,6
GOOGL,long,2021-10-21,2021-10-26,140.5932,138.1106,19,-0.01766,-47.17,max_hold,5
JPM,long,2021-10-22,2021-10-27,151.6955,150.0019,18,-0.01116,-30.48,max_hold,5
HD,short,2021-10-22,2021-10-27,323.7643,331.1915,8,-0.02294,-59.42,max_hold,5
GOOGL,long,2021-10-27,2021-10-29,138.2488,146.6714,20,0.06092,168.45,signal_fade,2
AMZN,long,2021-10-26,2021-11-01,167.5592,165.6676,16,-0.01129,-30.27,max_hold,6
META,long,2021-10-27,2021-11-01,311.6107,328.3311,8,0.05366,133.76,max_hold,5
MA,long,2021-10-27,2021-11-01,339.0212,326.1569,8,-0.03795,-102.91,max_hold,5
DVN,long,2021-10-28,2021-11-02,31.4102,33.8164,88,0.0766,211.74,max_hold,5
SLB,long,2021-10-28,2021-11-02,29.2852,29.2919,95,0.00023,0.64,max_hold,5
V,long,2021-10-29,2021-11-03,201.9077,201.6577,13,-0.00124,-3.25,max_hold,5
ADBE,long,2021-11-02,2021-11-04,641.4406,676.4016,4,0.0545,139.84,signal_fade,2
AMZN,long,2021-11-02,2021-11-08,165.8334,175.6746,16,0.05934,157.46,max_hold,6
HD,long,2021-11-02,2021-11-08,325.1537,327.9068,8,0.00847,22.02,max_hold,6
COP,long,2021-11-03,2021-11-08,61.6491,64.2663,45,0.04245,117.77,max_hold,5
MA,long,2021-11-03,2021-11-08,320.0243,340.6289,8,0.06438,164.84,max_hold,5
SLB,long,2021-11-03,2021-11-08,29.3212,30.7763,95,0.04963,138.23,max_hold,5
XOM,long,2021-11-03,2021-11-08,54.1192,55.5256,51,0.02599,71.73,max_hold,5
UNH,long,2021-11-03,2021-11-08,414.2428,425.0377,6,0.02606,64.77,max_hold,5
V,long,2021-11-04,2021-11-09,201.8595,206.2527,13,0.02176,57.11,max_hold,5
TSLA,long,2021-11-09,2021-11-09,391.3956,336.6349,7,-0.13991,-383.32,stop_loss,0
AAPL,long,2021-11-05,2021-11-10,148.5675,145.556,19,-0.02027,-57.22,max_hold,5
BAC,long,2021-11-05,2021-11-10,42.3516,42.0515,66,-0.00709,-19.81,max_hold,5
AMD,long,2021-11-11,2021-11-11,143.0315,145.957,19,0.02045,55.58,signal_fade,0
TSLA,long,2021-11-10,2021-11-15,336.9717,334.2695,8,-0.00802,-21.62,max_hold,5
DVN,long,2021-11-11,2021-11-16,33.8502,34.1261,83,0.00815,22.89,max_hold,5
SLB,long,2021-11-12,2021-11-17,29.2492,28.7701,96,-0.01638,-45.99,max_hold,5
LLY,long,2021-11-15,2021-11-22,249.1658,248.9935,11,-0.00069,-1.89,max_hold,7
TSLA,long,2021-11-16,2021-11-22,334.6039,388.9754,8,0.1625,434.97,max_hold,6
GS,long,2021-11-18,2021-11-23,349.4065,360.3574,8,0.03134,87.61,max_hold,5
V,long,2021-11-18,2021-11-23,199.6431,191.3983,14,-0.0413,-115.43,max_hold,5
MRK,long,2021-11-18,2021-11-23,71.0806,71.4409,39,0.00507,14.05,max_hold,5
SLB,long,2021-11-18,2021-11-23,28.7989,27.7265,98,-0.03724,-105.09,max_hold,5
BAC,long,2021-11-18,2021-11-23,41.5598,42.1493,68,0.01419,40.09,max_hold,5
XOM,long,2021-11-22,2021-11-29,51.6605,51.7287,54,0.00132,3.68,max_hold,7
COP,long,2021-11-22,2021-11-29,59.0949,59.926,47,0.01406,39.06,max_hold,7
QCOM,long,2021-11-23,2021-11-29,162.7227,165.1561,17,0.01495,41.37,max_hold,6
TSLA,long,2021-11-24,2021-11-29,360.3101,381.2659,7,0.05816,146.69,max_hold,5
CRM,long,2021-11-26,2021-12-01,279.8016,248.3962,10,-0.11224,-314.05,stop_loss,5
MA,long,2021-11-29,2021-12-01,321.4954,301.3008,8,-0.06281,-161.56,stop_loss,2
DVN,long,2021-12-01,2021-12-01,34.9232,31.9823,80,-0.08421,-235.27,stop_loss,0
SLB,long,2021-11-29,2021-12-06,27.4121,27.5548,103,0.00521,14.7,max_hold,7
MRK,long,2021-11-29,2021-12-06,66.0021,62.1484,43,-0.05839,-165.71,max_hold,7
BAC,long,2021-11-29,2021-12-06,41.3017,39.7978,68,-0.03641,-102.27,max_hold,7
WMT,long,2021-11-30,2021-12-06,44.4291,43.7949,64,-0.01427,-40.59,max_hold,6
XOM,long,2021-11-30,2021-12-06,51.7804,53.3372,54,0.03006,84.06,max_hold,6
DVN,long,2021-12-02,2021-12-07,32.0142,35.992,87,0.12425,346.06,max_hold,5
CRM,long,2021-12-02,2021-12-07,248.6448,263.6152,11,0.06021,164.67,max_hold,5
META,long,2021-12-02,2021-12-07,308.8436,322.0098,9,0.04263,118.5,max_hold,5
AMD,long,2021-12-02,2021-12-07,147.7538,144.8875,18,-0.0194,-51.59,max_hold,5
BAC,long,2021-12-07,2021-12-13,39.8377,38.9315,70,-0.02275,-63.43,max_hold,6
SLB,long,2021-12-07,2021-12-13,27.5824,26.823,101,-0.02753,-76.69,max_hold,6
NVDA,long,2021-12-09,2021-12-13,31.6499,27.598,89,-0.12802,-360.62,stop_loss,4
COST,long,2021-12-09,2021-12-14,502.9894,519.0305,5,0.03189,80.21,max_hold,5
LLY,long,2021-12-09,2021-12-14,234.853,251.4884,12,0.07083,199.62,max_hold,5
JPM,long,2021-12-09,2021-12-14,142.4347,142.4706,19,0.00025,0.68,max_hold,5
WMT,long,2021-12-09,2021-12-14,43.0788,45.7383,65,0.06174,172.87,max_hold,5
CRM,long,2021-12-09,2021-12-14,261.6464,250.3907,10,-0.04302,-112.56,max_hold,5
QCOM,long,2021-12-09,2021-12-14,164.633,166.4591,17,0.01109,31.04,max_hold,5
DVN,long,2021-12-10,2021-12-15,34.8113,32.6485,81,-0.06213,-175.19,stop_loss,5
BAC,long,2021-12-14,2021-12-20,38.9705,38.8868,72,-0.00215,-6.02,max_hold,6
AMD,long,2021-12-14,2021-12-20,131.7358,138.1209,21,0.04847,134.09,max_hold,6
COP,long,2021-12-14,2021-12-20,59.8756,58.8578,47,-0.017,-47.84,max_hold,6
UNH,short,2021-12-14,2021-12-20,442.2137,449.3641,6,-0.01617,-42.9,max_hold,6
NVDA,long,2021-12-15,2021-12-20,28.3247,28.2705,99,-0.00191,-5.37,max_hold,5
TSLA,long,2021-12-15,2021-12-20,317.8955,305.4705,8,-0.03909,-99.4,max_hold,5
SLB,long,2021-12-15,2021-12-20,26.7595,26.1545,105,-0.02261,-63.52,max_hold,5
DVN,long,2021-12-16,2021-12-21,32.6811,33.4253,87,0.02277,64.74,max_hold,5
ABBV,short,2021-12-17,2021-12-22,110.9527,112.3285,25,-0.0124,-34.4,max_hold,5
ADBE,long,2021-12-21,2021-12-27,551.1854,582.5486,5,0.0569,156.82,max_hold,6
AMD,long,2021-12-21,2021-12-27,138.2591,155.8021,20,0.12688,350.86,max_hold,6
NVDA,long,2021-12-21,2021-12-27,28.2988,31.1978,99,0.10244,287.0,max_hold,6
SLB,long,2021-12-21,2021-12-27,26.1807,26.9224,107,0.02833,79.37,max_hold,6
BAC,long,2021-12-21,2021-12-27,38.9258,39.7175,72,0.02034,57.0,max_hold,6
DVN,long,2021-12-23,2021-12-28,34.4387,35.8122,82,0.03988,112.62,max_hold,5
WMT,long,2021-12-23,2021-12-28,44.0783,44.9351,64,0.01944,54.84,max_hold,5
MRK,long,2021-12-27,2021-12-30,66.2621,67.1888,42,0.01399,38.92,end_of_period,3
BAC,long,2021-12-28,2021-12-30,39.7572,39.771,72,0.00035,1.0,end_of_period,2
SLB,long,2021-12-28,2021-12-30,26.9494,26.9405,106,-0.00033,-0.94,end_of_period,2
ADBE,long,2021-12-28,2021-12-30,583.1314,570.2448,4,-0.0221,-51.55,end_of_period,2
CRM,long,2021-12-28,2021-12-30,255.4406,250.8623,11,-0.01792,-50.36,end_of_period,2
NVDA,long,2021-12-29,2021-12-30,30.1928,29.4781,95,-0.02367,-67.89,end_of_period,1
ADBE,long,2022-01-04,2022-01-05,564.182,509.745,5,-0.09649,-272.18,stop_loss,1
SLB,long,2022-01-04,2022-01-10,29.0655,31.9817,98,0.10033,285.78,max_hold,6
NVDA,long,2022-01-05,2022-01-10,28.8723,27.2233,99,-0.05711,-163.24,max_hold,5
MSFT,long,2022-01-05,2022-01-10,314.0556,301.7259,9,-0.03926,-110.97,max_hold,5
ADBE,long,2022-01-06,2022-01-11,510.255,532.8235,5,0.04423,112.84,max_hold,5
UNH,long,2022-01-07,2022-01-12,431.5286,438.6557,6,0.01652,42.76,max_hold,5
COST,long,2022-01-10,2022-01-18,503.4555,465.5129,5,-0.07536,-189.71,stop_loss,8
CRM,long,2022-01-11,2022-01-18,225.0214,223.4898,12,-0.00681,-18.38,max_hold,7
AMD,long,2022-01-11,2022-01-18,133.5167,133.4832,21,-0.00025,-0.7,max_hold,7
NVDA,long,2022-01-12,2022-01-18,27.9926,25.9839,102,-0.07176,-204.89,stop_loss,6
HD,long,2022-01-12,2022-01-18,346.1936,327.0451,8,-0.05531,-153.19,max_hold,6
UNH,long,2022-01-13,2022-01-18,439.0946,431.3831,6,-0.01756,-46.27,max_hold,5
LLY,long,2022-01-13,2022-01-18,244.0554,236.384,11,-0.03143,-84.39,max_hold,5
COST,long,2022-01-19,2022-01-19,465.9786,466.3301,6,0.00075,2.11,signal_fade,0
NVDA,long,2022-01-19,2022-01-20,26.0099,23.4213,108,-0.09952,-279.57,stop_loss,1
AVGO,long,2022-01-19,2022-01-21,53.7021,48.9725,52,-0.08807,-245.94,stop_loss,2
GS,long,2022-01-18,2022-01-24,322.3661,302.2045,8,-0.06254,-161.29,max_hold,6
TSLA,long,2022-01-20,2022-01-24,336.7449,304.581,8,-0.09551,-257.31,stop_loss,4
HD,long,2022-01-20,2022-01-24,322.1565,318.9932,8,-0.00982,-25.31,signal_fade,4
NVDA,long,2022-01-21,2022-01-26,23.4447,23.482,119,0.00159,4.44,max_hold,5
COST,long,2022-01-21,2022-01-26,458.3976,462.6907,6,0.00937,25.76,max_hold,5
AMD,long,2022-01-25,2022-01-27,114.157,101.4992,24,-0.11088,-303.79,stop_loss,2
AVGO,long,2022-01-24,2022-01-31,49.0215,54.0441,56,0.10246,281.27,max_hold,7
BAC,long,2022-01-24,2022-01-31,39.2476,41.2715,70,0.05157,141.67,max_hold,7
MA,long,2022-01-25,2022-01-31,334.9009,375.9239,8,0.12249,328.18,max_hold,6
NVDA,long,2022-01-27,2022-02-01,23.5055,25.6999,118,0.09336,258.94,max_hold,5
AMD,long,2022-01-28,2022-02-02,101.6008,120.2598,27,0.18365,503.79,max_hold,5
TSLA,long,2022-02-02,2022-02-07,309.548,301.6924,9,-0.02538,-70.7,max_hold,5
ABBV,long,2022-02-02,2022-02-07,116.1357,121.6917,24,0.04784,133.34,max_hold,5
META,long,2022-02-04,2022-02-09,233.041,226.1697,12,-0.02949,-82.46,max_hold,5
MRK,long,2022-02-07,2022-02-14,68.6947,67.5111,41,-0.01723,-48.53,max_hold,7
GS,short,2022-02-07,2022-02-14,326.9186,325.9923,8,0.00283,7.41,max_hold,7
META,long,2022-02-10,2022-02-15,226.396,210.4557,12,-0.07041,-191.28,max_hold,5
GOOGL,long,2022-02-14,2022-02-22,132.1513,130.4262,21,-0.01305,-36.23,max_hold,8
JNJ,long,2022-02-15,2022-02-22,146.2161,142.9194,19,-0.02255,-62.64,max_hold,7
META,long,2022-02-16,2022-02-22,210.6662,202.2816,13,-0.0398,-109.0,max_hold,6
CRM,long,2022-02-18,2022-02-23,197.0904,181.5075,14,-0.07907,-218.16,max_hold,5
BAC,long,2022-02-18,2022-02-23,41.1876,38.4046,68,-0.06757,-189.25,max_hold,5
TSLA,long,2022-02-23,2022-02-23,276.9484,233.3466,10,-0.15744,-436.02,stop_loss,0
META,long,2022-02-23,2022-02-28,202.484,207.939,13,0.02694,70.92,max_hold,5
HD,long,2022-02-23,2022-02-28,284.701,280.2034,9,-0.0158,-40.48,max_hold,5
CRM,long,2022-02-24,2022-02-28,181.6891,209.666,15,0.15398,419.65,signal_fade,4
TSLA,long,2022-02-24,2022-03-01,233.5801,290.5646,11,0.24396,626.83,max_hold,5
V,long,2022-02-28,2022-03-04,209.1675,193.3252,13,-0.07574,-205.95,stop_loss,4
HD,long,2022-03-01,2022-03-04,280.4838,288.8165,10,0.02971,83.33,signal_fade,3
MA,long,2022-03-01,2022-03-04,349.0746,321.1764,8,-0.07992,-223.19,stop_loss,3
BAC,long,2022-03-01,2022-03-07,39.0777,35.0652,72,-0.10268,-288.91,stop_loss,6
NVDA,long,2022-03-02,2022-03-07,23.6971,21.2349,118,-0.1039,-290.54,stop_loss,5
SLB,long,2022-03-02,2022-03-07,34.989,39.0141,80,0.11504,322.0,max_hold,5
QCOM,long,2022-03-02,2022-03-07,150.2948,136.8883,18,-0.0892,-241.32,stop_loss,5
AVGO,long,2022-03-02,2022-03-07,53.0502,52.7804,53,-0.00509,-14.3,max_hold,5
V,long,2022-03-07,2022-03-14,193.5186,195.5019,14,0.01025,27.77,max_hold,7
MA,long,2022-03-07,2022-03-14,321.4978,323.944,8,0.00761,19.57,max_hold,7
AMD,long,2022-03-08,2022-03-14,102.8614,102.6087,26,-0.00246,-6.57,max_hold,6
BAC,long,2022-03-08,2022-03-14,35.1002,37.0307,78,0.055,150.57,max_hold,6
QCOM,long,2022-03-08,2022-03-14,137.0253,129.4742,20,-0.05511,-151.02,max_hold,6
AVGO,long,2022-03-08,2022-03-14,52.8332,53.2508,52,0.0079,21.72,max_hold,6
LLY,short,2022-03-11,2022-03-16,255.4292,267.202,10,-0.04609,-117.73,max_hold,5
HD,short,2022-03-14,2022-03-21,289.3497,295.3888,9,-0.02087,-54.35,max_hold,7
AMD,long,2022-03-15,2022-03-21,102.7113,115.3723,27,0.12327,341.85,max_hold,6
DVN,long,2022-03-15,2022-03-21,41.5722,50.1856,67,0.20719,577.1,max_hold,6
TSLA,long,2022-03-15,2022-03-21,258.5526,309.845,10,0.19838,512.92,max_hold,6
XOM,long,2022-03-15,2022-03-21,68.253,70.6156,40,0.03462,94.51,max_hold,6
QCOM,long,2022-03-15,2022-03-21,129.6037,141.2404,21,0.08979,244.37,max_hold,6
GS,short,2022-03-17,2022-03-22,303.545,306.2175,9,-0.0088,-24.05,max_hold,5
SLB,long,2022-03-18,2022-03-23,35.7873,38.5066,79,0.07598,214.82,max_hold,5
UNH,long,2022-03-23,2022-03-23,464.8064,466.8656,6,0.00443,12.36,signal_fade,0
MRK,long,2022-03-21,2022-03-28,70.0798,71.7584,40,0.02395,67.15,max_hold,7
JNJ,long,2022-03-23,2022-03-28,155.2153,158.06,18,0.01833,51.2,max_hold,5
WMT,long,2022-03-23,2022-03-28,45.3059,46.3547,63,0.02315,66.07,max_hold,5
CVX,long,2022-03-23,2022-03-28,140.1424,137.9023,20,-0.01598,-44.8,max_hold,5
AMD,long,2022-03-23,2022-03-28,114.3471,122.2189,25,0.06884,196.79,max_hold,5
QCOM,long,2022-03-24,2022-03-29,140.3358,144.8203,20,0.03196,89.69,max_hold,5
LLY,long,2022-03-30,2022-04-01,280.2916,282.1025,10,0.00646,18.11,signal_fade,2
HD,long,2022-03-28,2022-04-04,278.9564,274.4302,10,-0.01623,-45.26,max_hold,7
ADBE,long,2022-03-28,2022-04-04,433.6367,469.0853,6,0.08175,212.69,max_hold,7
CVX,long,2022-03-29,2022-04-04,138.0403,139.1843,21,0.00829,24.02,max_hold,6
JNJ,long,2022-03-29,2022-04-04,158.2181,156.1575,18,-0.01302,-37.09,max_hold,6
COP,long,2022-03-30,2022-04-04,86.9262,86.4194,33,-0.00583,-16.72,max_hold,5
BAC,long,2022-03-30,2022-04-04,39.0262,36.2947,74,-0.06999,-202.13,max_hold,5
UNH,long,2022-04-05,2022-04-05,471.9598,479.0872,6,0.0151,42.76,signal_fade,0
AMD,long,2022-04-01,2022-04-06,110.5352,103.868,26,-0.06032,-173.35,max_hold,5
ABBV,long,2022-04-05,2022-04-06,138.8466,143.6601,20,0.03467,96.27,signal_fade,1
COP,long,2022-04-05,2022-04-11,86.5059,85.7339,33,-0.00892,-25.48,max_hold,6
JNJ,long,2022-04-05,2022-04-11,156.3137,158.5732,18,0.01446,40.67,max_hold,6
JPM,long,2022-04-05,2022-04-11,121.222,119.3575,23,-0.01538,-42.88,max_hold,6
BAC,long,2022-04-05,2022-04-11,36.3311,35.5139,79,-0.02249,-64.55,max_hold,6
QCOM,long,2022-04-06,2022-04-11,129.9675,125.3128,22,-0.03581,-102.4,max_hold,5
SLB,long,2022-04-06,2022-04-11,37.1662,38.0534,77,0.02387,68.32,max_hold,5
GS,long,2022-04-08,2022-04-11,282.4226,289.4282,10,0.02481,70.06,signal_fade,3
AMD,long,2022-04-07,2022-04-12,103.972,95.2524,27,-0.08386,-235.43,stop_loss,5
CRM,long,2022-04-07,2022-04-12,195.8316,188.6306,14,-0.03677,-100.81,max_hold,5
GOOGL,long,2022-04-12,2022-04-18,130.5086,126.5059,22,-0.03067,-88.06,max_hold,6
COP,long,2022-04-12,2022-04-18,85.8197,88.1161,33,0.02676,75.78,max_hold,6
AMD,long,2022-04-13,2022-04-18,95.3477,93.3433,30,-0.02102,-60.13,max_hold,5
TSLA,long,2022-04-13,2022-04-18,327.1902,334.8525,8,0.02342,61.3,max_hold,5
ABBV,long,2022-04-14,2022-04-19,136.5323,135.1083,21,-0.01043,-29.9,max_hold,5
NVDA,long,2022-04-20,2022-04-21,22.4611,20.2324,128,-0.09923,-285.28,stop_loss,1
TSLA,long,2022-04-19,2022-04-25,335.1875,331.6441,8,-0.01057,-28.35,max_hold,6
AMD,long,2022-04-19,2022-04-25,93.4367,89.6951,30,-0.04004,-112.25,max_hold,6
GS,short,2022-04-19,2022-04-25,297.3369,286.3584,9,0.03692,98.81,max_hold,6
LLY,long,2022-04-25,2022-04-25,268.8804,275.7714,10,0.02563,68.91,signal_fade,0
HD,short,2022-04-21,2022-04-26,284.0539,270.2558,10,0.04858,137.98,max_hold,5
TSLA,long,2022-04-26,2022-04-26,331.9759,299.3769,8,-0.0982,-260.79,stop_loss,0
COP,long,2022-04-22,2022-04-27,83.9497,79.7269,33,-0.0503,-139.35,max_hold,5
META,long,2022-04-22,2022-04-27,188.8071,201.053,15,0.06486,183.69,stop_loss,5
CVX,long,2022-04-22,2022-04-27,138.7748,132.7914,20,-0.04312,-119.67,max_hold,5
DVN,long,2022-04-25,2022-05-02,46.1099,50.1034,61,0.08661,243.6,max_hold,7
COST,long,2022-04-25,2022-05-02,543.2956,505.211,5,-0.0701,-190.42,stop_loss,7
AMD,long,2022-04-26,2022-05-02,89.7849,89.8051,31,0.00023,0.63,max_hold,6
TSLA,long,2022-04-27,2022-05-02,299.6764,300.9095,9,0.00411,11.1,max_hold,5
NVDA,long,2022-04-28,2022-05-03,18.9199,19.8537,150,0.04935,140.07,max_hold,5
CVX,long,2022-04-28,2022-05-03,132.9243,139.1337,21,0.04671,130.4,max_hold,5
UNH,long,2022-04-28,2022-05-03,478.2155,461.7809,5,-0.03437,-82.17,max_hold,5
COP,long,2022-04-28,2022-05-03,79.8067,86.548,35,0.08447,235.94,max_hold,5
AMZN,long,2022-05-03,2022-05-06,124.1155,111.2568,23,-0.1036,-295.75,stop_loss,3
ABBV,long,2022-05-02,2022-05-09,126.8448,130.7101,22,0.03047,85.04,max_hold,7
AMD,long,2022-05-03,2022-05-09,89.8949,89.1354,31,-0.00845,-23.54,max_hold,6
COST,long,2022-05-03,2022-05-09,505.7164,485.8604,5,-0.03926,-99.28,max_hold,6
HD,short,2022-05-03,2022-05-09,273.9194,267.7084,10,0.02267,62.11,max_hold,6
MSFT,short,2022-05-03,2022-05-09,273.9652,262.3894,10,0.04225,115.76,max_hold,6
UNH,long,2022-05-04,2022-05-09,462.2429,456.5205,6,-0.01238,-34.33,max_hold,5
NVDA,long,2022-05-04,2022-05-09,19.8736,17.6275,144,-0.11302,-323.44,stop_loss,5
ADBE,short,2022-05-05,2022-05-10,415.3422,390.185,6,0.06057,150.94,max_hold,5
V,long,2022-05-06,2022-05-11,197.3049,188.5478,14,-0.04438,-122.6,max_hold,5
MA,long,2022-05-06,2022-05-11,338.2277,314.0008,8,-0.07163,-193.82,max_hold,5
TSLA,long,2022-05-09,2022-05-11,278.9561,233.5498,10,-0.16277,-454.06,stop_loss,2
NVDA,long,2022-05-10,2022-05-12,17.6451,16.7296,160,-0.05188,-146.48,stop_loss,2
AMZN,long,2022-05-10,2022-05-16,111.3056,113.2184,25,0.01718,47.82,max_hold,6
SLB,long,2022-05-10,2022-05-16,34.8983,38.5338,81,0.10417,294.47,max_hold,6
XOM,long,2022-05-10,2022-05-16,74.1587,80.1657,38,0.081,228.27,max_hold,6
COP,long,2022-05-10,2022-05-16,84.8161,92.17,33,0.0867,242.68,max_hold,6
TSLA,long,2022-05-12,2022-05-17,233.7835,248.0493,11,0.06102,156.92,max_hold,5
MA,long,2022-05-12,2022-05-17,314.3149,325.5646,8,0.03579,90.0,max_hold,5
AAPL,long,2022-05-13,2022-05-18,141.8155,137.0587,19,-0.03354,-90.38,max_hold,5
COST,long,2022-05-13,2022-05-18,470.5165,410.2408,5,-0.12811,-301.38,stop_loss,5
TSLA,long,2022-05-18,2022-05-20,248.2974,218.2308,11,-0.12109,-330.73,stop_loss,2
AMZN,long,2022-05-17,2022-05-23,113.3316,103.973,25,-0.08258,-233.97,max_hold,6
COST,long,2022-05-19,2022-05-24,410.6512,415.922,6,0.01284,31.62,max_hold,5
WMT,long,2022-05-19,2022-05-24,38.3962,39.3511,73,0.02487,69.71,max_hold,5
QCOM,long,2022-05-19,2022-05-24,118.6442,116.1179,23,-0.02129,-58.11,max_hold,5
CVX,long,2022-05-20,2022-05-25,143.7467,150.074,19,0.04402,120.22,max_hold,5
TSLA,long,2022-05-23,2022-05-31,218.4492,251.5941,12,0.15173,397.74,max_hold,8
AVGO,long,2022-05-24,2022-05-31,48.9597,54.5684,57,0.11456,319.7,max_hold,7
AMD,long,2022-05-25,2022-05-31,90.4752,102.0789,31,0.12825,359.72,max_hold,6
COST,long,2022-05-25,2022-05-31,416.3382,447.4261,6,0.07467,186.53,max_hold,6
UNH,short,2022-05-25,2022-05-31,460.8749,461.151,6,-0.0006,-1.66,max_hold,6
GS,short,2022-05-25,2022-05-31,280.0439,296.3127,10,-0.05809,-162.69,max_hold,6
WMT,long,2022-05-26,2022-05-31,39.8035,40.7792,71,0.02451,69.28,max_hold,5
ABBV,long,2022-05-31,2022-06-06,128.5661,126.9513,22,-0.01256,-35.52,max_hold,6
MRK,long,2022-06-01,2022-06-06,80.6353,79.219,35,-0.01756,-49.57,max_hold,5
JNJ,long,2022-06-01,2022-06-06,159.7073,157.6151,18,-0.0131,-37.66,max_hold,5
CVX,long,2022-06-01,2022-06-06,150.4285,150.9074,19,0.00318,9.1,max_hold,5
NVDA,long,2022-06-08,2022-06-10,18.7563,15.9477,153,-0.14974,-429.72,stop_loss,2
AMZN,long,2022-06-09,2022-06-10,120.05,104.1379,23,-0.13255,-365.98,stop_loss,1
AVGO,long,2022-06-07,2022-06-13,52.1093,48.7538,55,-0.06439,-184.55,stop_loss,6
MRK,long,2022-06-07,2022-06-13,79.2983,75.101,36,-0.05293,-151.1,max_hold,6
WMT,long,2022-06-09,2022-06-14,38.7552,38.0722,74,-0.01762,-50.54,max_hold,5
GS,long,2022-06-10,2022-06-15,269.1191,255.8959,10,-0.04914,-132.23,max_hold,5
BAC,long,2022-06-10,2022-06-15,30.4322,28.434,93,-0.06566,-185.83,max_hold,5
AMD,long,2022-06-13,2022-06-16,91.3056,82.1489,30,-0.10029,-274.7,stop_loss,3
DVN,long,2022-06-14,2022-06-16,59.8679,52.4314,46,-0.12422,-342.08,stop_loss,2
CVX,long,2022-06-14,2022-06-16,144.1638,131.6985,19,-0.08647,-236.84,stop_loss,2
COP,long,2022-06-14,2022-06-16,98.2418,87.3583,28,-0.11078,-304.74,stop_loss,2
COP,long,2022-06-17,2022-06-17,87.4457,82.65,31,-0.05484,-148.67,stop_loss,0
DVN,long,2022-06-17,2022-06-17,52.4838,49.8888,52,-0.04944,-134.94,stop_loss,0
MA,long,2022-06-17,2022-06-17,299.8872,308.4188,9,0.02845,76.78,signal_fade,0
NVDA,long,2022-06-13,2022-06-21,15.9637,16.173,176,0.01311,36.84,max_hold,8
JPM,long,2022-06-13,2022-06-21,105.6612,103.7671,26,-0.01793,-49.25,max_hold,8
UNH,short,2022-06-13,2022-06-21,439.2513,441.8067,6,-0.00582,-15.33,max_hold,8
META,long,2022-06-14,2022-06-21,164.667,156.9228,16,-0.04703,-123.91,max_hold,7
ABBV,long,2022-06-15,2022-06-21,118.1261,124.1863,23,0.0513,139.38,max_hold,6
AMD,long,2022-06-17,2022-06-22,82.2311,84.2778,33,0.02489,67.54,max_hold,5
CVX,long,2022-06-17,2022-06-22,131.8303,126.52,20,-0.04028,-106.21,max_hold,5
COP,long,2022-06-21,2022-06-23,82.7327,77.4682,32,-0.06363,-168.46,stop_loss,2
XOM,long,2022-06-21,2022-06-27,77.4903,79.6326,35,0.02765,74.98,max_hold,6
META,long,2022-06-22,2022-06-27,157.0798,168.3368,17,0.07166,191.37,max_hold,5
NVDA,long,2022-06-22,2022-06-27,16.1892,16.8448,169,0.0405,110.8,max_hold,5
UNH,short,2022-06-22,2022-06-27,441.3651,475.5746,6,-0.07751,-205.26,max_hold,5
AMD,long,2022-06-23,2022-06-28,84.3622,79.5102,32,-0.05751,-155.26,max_hold,5
CVX,long,2022-06-23,2022-06-28,126.6466,128.9349,21,0.01807,48.06,max_hold,5
COP,long,2022-06-24,2022-06-29,77.5457,76.8202,34,-0.00936,-24.67,max_hold,5
NVDA,long,2022-06-28,2022-06-29,16.8616,15.3108,162,-0.09197,-251.23,stop_loss,1
DVN,long,2022-06-29,2022-06-29,50.642,45.7488,53,-0.09662,-259.34,stop_loss,0
AMD,long,2022-06-29,2022-07-01,79.5898,71.944,34,-0.09606,-259.96,stop_loss,2
