symbol,side,entry_date,exit_date,entry_price,exit_price,qty,pnl_pct,pnl_dollar,exit_reason,hold_days
HD,long,2022-09-16,2022-09-19,244.4373,251.2996,11,0.02807,75.49,signal_fade,3
CVX,long,2022-09-13,2022-09-20,138.6368,135.8383,20,-0.02019,-55.97,max_hold,7
XOM,long,2022-09-13,2022-09-20,85.3361,82.5682,32,-0.03243,-88.57,max_hold,7
AMD,long,2022-09-14,2022-09-21,77.1385,73.8531,35,-0.04259,-114.99,max_hold,7
NVDA,long,2022-09-15,2022-09-22,12.9893,12.3831,211,-0.04667,-127.91,max_hold,7
META,long,2022-09-15,2022-09-22,148.5703,140.1189,18,-0.05688,-152.13,max_hold,7
DVN,long,2022-09-19,2022-09-23,55.0875,49.0689,49,-0.10926,-294.91,stop_loss,4
XOM,long,2022-09-21,2022-09-23,82.6509,74.9177,33,-0.09356,-255.2,stop_loss,2
SLB,long,2022-09-22,2022-09-23,34.8488,31.9356,78,-0.08359,-227.23,stop_loss,1
AMD,long,2022-09-22,2022-09-23,73.9269,67.8361,36,-0.08239,-219.27,stop_loss,1
UNH,short,2022-09-19,2022-09-26,482.6488,475.4738,5,0.01487,35.88,max_hold,7
COST,long,2022-09-26,2022-09-26,445.292,463.5815,5,0.04107,91.45,signal_fade,0
GS,long,2022-09-26,2022-09-29,272.986,269.9769,9,-0.01102,-27.08,signal_fade,3
MA,long,2022-09-28,2022-09-29,278.9311,280.3627,9,0.00513,12.88,signal_fade,1
NVDA,long,2022-09-23,2022-09-30,12.3955,12.3103,218,-0.00687,-18.57,max_hold,7
ADBE,long,2022-09-23,2022-09-30,285.7128,278.1309,9,-0.02654,-68.24,max_hold,7
COP,long,2022-09-26,2022-10-03,87.2995,99.4086,30,0.13871,363.27,max_hold,7
TSLA,long,2022-09-26,2022-10-03,271.9659,250.3947,9,-0.07932,-194.14,stop_loss,7
XOM,long,2022-09-26,2022-10-03,74.9926,82.2771,35,0.09714,254.96,max_hold,7
DVN,long,2022-09-26,2022-10-03,49.118,57.3854,54,0.16832,446.44,max_hold,7
JPM,long,2022-09-27,2022-10-04,98.286,100.9051,27,0.02665,70.71,max_hold,7
LLY,short,2022-09-28,2022-10-05,323.5351,318.431,8,0.01578,40.83,max_hold,7
AMD,long,2022-10-03,2022-10-07,64.4922,57.2813,41,-0.11181,-295.65,stop_loss,4
TSLA,long,2022-10-04,2022-10-07,250.6453,223.818,10,-0.10703,-268.27,stop_loss,3
ADBE,long,2022-10-03,2022-10-10,278.4091,285.5472,9,0.02564,64.24,max_hold,7
ABBV,long,2022-10-03,2022-10-10,118.6287,120.3765,22,0.01473,38.45,max_hold,7
MSFT,short,2022-10-05,2022-10-12,238.3894,213.2703,11,0.10537,276.31,max_hold,7
MA,short,2022-10-06,2022-10-13,296.2038,289.9152,9,0.02123,56.6,max_hold,7
JNJ,long,2022-10-07,2022-10-14,145.1825,148.2919,18,0.02142,55.97,max_hold,7
TSLA,long,2022-10-10,2022-10-14,224.042,209.935,12,-0.06297,-169.28,stop_loss,4
AMD,long,2022-10-10,2022-10-17,57.3387,59.88,47,0.04432,119.45,max_hold,7
NVDA,long,2022-10-11,2022-10-18,11.5382,11.8437,234,0.02648,71.49,max_hold,7
JPM,long,2022-10-12,2022-10-19,93.6894,107.7179,28,0.14973,392.8,max_hold,7
BAC,long,2022-10-12,2022-10-19,26.9582,30.8747,100,0.14528,391.64,max_hold,7
COST,short,2022-10-12,2022-10-19,452.9156,450.1953,5,0.00601,13.6,max_hold,7
MA,short,2022-10-14,2022-10-21,289.6254,298.4012,9,-0.0303,-78.98,max_hold,7
GS,short,2022-10-14,2022-10-21,280.4294,299.9194,9,-0.0695,-175.41,max_hold,7
V,short,2022-10-14,2022-10-21,181.3665,186.0382,15,-0.02576,-70.08,max_hold,7
ADBE,short,2022-10-14,2022-10-21,294.9724,308.5842,9,-0.04615,-122.51,max_hold,7
TSLA,long,2022-10-17,2022-10-24,210.145,209.995,13,-0.00071,-1.95,max_hold,7
AMD,long,2022-10-18,2022-10-25,59.94,59.6602,46,-0.00467,-12.87,max_hold,7
NVDA,long,2022-10-19,2022-10-26,11.8556,13.5895,232,0.14626,402.28,max_hold,7
HD,long,2022-10-21,2022-10-26,243.7923,264.8866,11,0.08653,232.04,signal_fade,5
MSFT,short,2022-10-21,2022-10-27,227.487,219.469,12,0.03525,96.22,signal_recovered,6
BAC,long,2022-10-24,2022-10-31,31.9333,33.1098,85,0.03684,100.01,max_hold,7
TSLA,long,2022-10-25,2022-11-01,210.2051,225.927,13,0.07479,204.38,max_hold,7
GOOGL,long,2022-10-27,2022-11-02,93.7361,85.5185,29,-0.08767,-238.31,stop_loss,6
NVDA,long,2022-10-27,2022-11-03,13.6031,13.9444,204,0.02509,69.63,max_hold,7
AMZN,long,2022-11-02,2022-11-03,97.3687,91.4443,28,-0.06085,-165.88,stop_loss,1
ABBV,long,2022-10-31,2022-11-07,128.0288,131.1255,21,0.02419,65.03,max_hold,7
GOOGL,long,2022-11-03,2022-11-10,85.6041,93.8108,32,0.09587,262.62,max_hold,7
DVN,long,2022-11-03,2022-11-10,57.8796,60.2773,47,0.04143,112.69,max_hold,7
AMZN,long,2022-11-04,2022-11-11,91.5357,98.7206,30,0.07849,215.55,max_hold,7
META,long,2022-11-04,2022-11-11,89.6083,109.9688,30,0.22722,610.82,max_hold,7
COP,long,2022-11-07,2022-11-14,117.4508,118.5271,23,0.00916,24.75,max_hold,7
UNH,long,2022-11-11,2022-11-15,508.9285,470.829,5,-0.07486,-190.5,stop_loss,4
V,long,2022-11-10,2022-11-16,197.8316,202.3731,14,0.02296,63.58,signal_fade,6
CVX,long,2022-11-10,2022-11-17,156.5193,156.4743,17,-0.00029,-0.77,max_hold,7
DVN,long,2022-11-11,2022-11-18,60.3376,57.8389,46,-0.04141,-114.94,max_hold,7
TSLA,long,2022-11-11,2022-11-18,186.093,175.7621,15,-0.05551,-154.96,max_hold,7
ABBV,long,2022-11-11,2022-11-18,131.8828,136.9139,21,0.03815,105.65,max_hold,7
JNJ,long,2022-11-11,2022-11-18,155.0187,158.7147,18,0.02384,66.53,max_hold,7
UNH,long,2022-11-16,2022-11-18,471.3,492.3467,6,0.04466,126.28,signal_fade,2
AMZN,long,2022-11-14,2022-11-21,98.8194,92.5737,28,-0.0632,-174.88,max_hold,7
NVDA,long,2022-11-14,2022-11-21,16.186,15.2825,175,-0.05582,-158.12,max_hold,7
COP,long,2022-11-15,2022-11-22,118.6457,113.2036,23,-0.04587,-125.17,max_hold,7
JPM,long,2022-11-18,2022-11-25,123.8486,125.1039,22,0.01014,27.62,max_hold,7
SLB,long,2022-11-18,2022-11-25,47.4254,45.2399,59,-0.04608,-128.95,max_hold,7
DVN,long,2022-11-21,2022-11-28,57.8967,57.9244,48,0.00048,1.33,max_hold,7
TSLA,long,2022-11-21,2022-11-28,175.9379,184.8975,15,0.05092,134.39,max_hold,7
AMZN,long,2022-11-22,2022-11-29,92.6663,92.4238,30,-0.00262,-7.28,max_hold,7
NVDA,long,2022-11-22,2022-11-29,15.2978,15.6544,182,0.02331,64.9,max_hold,7
COP,long,2022-11-25,2022-12-02,112.6952,110.2491,25,-0.02171,-61.15,max_hold,7
SLB,long,2022-11-28,2022-12-05,45.2851,46.7056,62,0.03137,88.07,max_hold,7
AAPL,long,2022-11-29,2022-12-06,141.9529,139.7471,19,-0.01554,-41.91,max_hold,7
XOM,long,2022-11-29,2022-12-06,98.4889,92.315,28,-0.06269,-172.87,max_hold,7
BAC,long,2022-12-02,2022-12-06,32.9891,29.7848,85,-0.09713,-272.36,stop_loss,4
COP,long,2022-12-05,2022-12-06,110.3594,103.1778,25,-0.06508,-179.54,stop_loss,1
NVDA,long,2022-11-30,2022-12-07,15.67,16.2288,179,0.03566,100.02,max_hold,7
AMZN,long,2022-11-30,2022-12-07,92.5162,89.1954,30,-0.03589,-99.63,max_hold,7
COST,long,2022-12-02,2022-12-09,477.36,461.7782,5,-0.03264,-77.91,max_hold,7
JPM,long,2022-12-02,2022-12-09,123.775,121.7297,22,-0.01652,-45.0,max_hold,7
ADBE,long,2022-12-08,2022-12-09,325.8728,334.5926,8,0.02676,69.76,signal_fade,1
GS,long,2022-12-05,2022-12-12,347.8815,343.9349,8,-0.01134,-31.57,max_hold,7
CVX,long,2022-12-06,2022-12-13,151.9135,150.8797,18,-0.00681,-18.61,max_hold,7
COP,long,2022-12-07,2022-12-14,103.281,99.0521,26,-0.04095,-109.95,max_hold,7
XOM,long,2022-12-07,2022-12-14,92.4074,93.6938,29,0.01392,37.31,max_hold,7
META,long,2022-12-07,2022-12-14,112.8261,117.2413,24,0.03913,105.96,max_hold,7
GOOGL,long,2022-12-08,2022-12-15,94.589,89.9173,29,-0.04939,-135.48,max_hold,7
QCOM,long,2022-12-12,2022-12-19,107.388,102.9732,25,-0.04111,-110.37,max_hold,7
GS,long,2022-12-15,2022-12-19,325.7615,317.6415,8,-0.02493,-64.96,signal_fade,4
TSLA,long,2022-12-15,2022-12-20,153.5167,139.2703,18,-0.0928,-256.44,stop_loss,5
JPM,long,2022-12-14,2022-12-21,123.1215,120.5345,22,-0.02101,-56.92,max_hold,7
JNJ,long,2022-12-14,2022-12-21,161.3033,159.5088,17,-0.01112,-30.51,max_hold,7
WMT,long,2022-12-14,2022-12-21,47.1058,46.3165,59,-0.01676,-46.57,max_hold,7
XOM,long,2022-12-15,2022-12-22,93.7875,95.1348,29,0.01437,39.07,max_hold,7
NVDA,long,2022-12-16,2022-12-22,16.835,15.1547,164,-0.09981,-275.57,stop_loss,6
TSLA,long,2022-12-21,2022-12-22,139.4097,126.3068,19,-0.09399,-248.95,stop_loss,1
QCOM,long,2022-12-20,2022-12-27,103.0762,100.6346,26,-0.02369,-63.48,max_hold,7
TSLA,long,2022-12-23,2022-12-27,126.4332,110.2948,21,-0.12764,-338.91,stop_loss,4
JNJ,long,2022-12-22,2022-12-29,159.6684,160.1585,17,0.00307,8.33,max_hold,7
MSFT,long,2022-12-23,2022-12-29,229.6891,231.5004,11,0.00789,19.92,signal_fade,6
TSLA,long,2022-12-28,2022-12-30,110.4052,123.1184,24,0.11515,305.12,end_of_period,2
QCOM,long,2022-12-28,2022-12-30,100.7353,101.6236,26,0.00882,23.1,end_of_period,2
JNJ,long,2022-12-30,2022-12-30,160.3188,159.4005,16,-0.00573,-14.69,end_of_period,0
ABBV,long,2022-12-30,2022-12-30,143.0744,142.3852,18,-0.00482,-12.41,end_of_period,0
TSLA,long,2023-01-04,2023-01-11,109.1646,122.4987,24,0.12215,320.02,max_hold,7
ABBV,long,2023-01-04,2023-01-11,143.2244,137.8597,18,-0.03746,-96.56,max_hold,7
JNJ,long,2023-01-04,2023-01-11,161.5833,157.2439,16,-0.02686,-69.43,max_hold,7
NVDA,long,2023-01-04,2023-01-11,14.542,16.0563,186,0.10413,281.66,max_hold,7
MRK,long,2023-01-04,2023-01-11,101.0764,99.7168,26,-0.01345,-35.35,max_hold,7
JPM,long,2023-01-04,2023-01-11,125.1555,129.668,21,0.03606,94.76,max_hold,7
MSFT,long,2023-01-05,2023-01-11,221.0214,228.6335,12,0.03444,91.35,signal_fade,6
ABBV,long,2023-01-12,2023-01-19,137.9976,132.9056,19,-0.0369,-96.75,max_hold,7
JNJ,long,2023-01-12,2023-01-19,157.4012,153.4901,17,-0.02485,-66.49,max_hold,7
NVDA,long,2023-01-12,2023-01-19,16.0723,16.9648,170,0.05553,151.72,max_hold,7
MRK,long,2023-01-13,2023-01-20,100.0685,98.8268,27,-0.01241,-33.53,max_hold,7
CVX,long,2023-01-13,2023-01-20,153.2811,156.6904,17,0.02224,57.96,max_hold,7
ABBV,long,2023-01-20,2023-01-27,133.0386,129.7393,20,-0.0248,-65.99,max_hold,7
NVDA,long,2023-01-20,2023-01-27,16.9818,19.8958,161,0.1716,469.16,max_hold,7
JNJ,long,2023-01-20,2023-01-27,153.6437,151.532,17,-0.01374,-35.9,max_hold,7
META,long,2023-01-26,2023-01-27,143.2145,148.0353,19,0.03366,91.6,signal_fade,1
MRK,long,2023-01-23,2023-01-30,98.9257,95.3836,27,-0.03581,-95.63,max_hold,7
JPM,long,2023-01-23,2023-01-30,125.2733,129.5568,21,0.03419,89.95,max_hold,7
HD,long,2023-01-24,2023-01-31,288.0248,294.3752,9,0.02205,57.15,max_hold,7
MA,long,2023-01-24,2023-01-31,382.7838,361.3887,7,-0.05589,-149.77,max_hold,7
AMD,long,2023-01-27,2023-02-03,73.7368,84.5877,37,0.14716,401.48,max_hold,7
LLY,long,2023-01-30,2023-02-06,335.2783,326.889,8,-0.02502,-67.11,max_hold,7
ABBV,long,2023-01-30,2023-02-06,129.8691,128.5919,21,-0.00983,-26.82,max_hold,7
NVDA,long,2023-01-30,2023-02-06,19.9157,21.3239,138,0.07071,194.33,max_hold,7
META,long,2023-01-31,2023-02-06,146.7354,183.8725,18,0.25309,668.47,signal_fade,6
JNJ,long,2023-01-31,2023-02-07,146.0563,147.3541,18,0.00889,23.36,max_hold,7
CVX,long,2023-02-01,2023-02-08,150.0093,147.1962,18,-0.01875,-50.64,max_hold,7
MA,long,2023-02-01,2023-02-08,361.7503,366.0266,7,0.01182,29.93,max_hold,7
JPM,long,2023-02-01,2023-02-08,128.1381,132.5577,21,0.03449,92.81,max_hold,7
UNH,long,2023-02-08,2023-02-08,444.3255,453.3664,6,0.02035,54.25,signal_fade,0
XOM,long,2023-02-02,2023-02-09,102.2643,103.6387,27,0.01344,37.11,max_hold,7
LLY,long,2023-02-07,2023-02-09,327.216,333.912,8,0.02046,53.57,signal_fade,2
COP,long,2023-02-06,2023-02-13,97.0262,99.5399,29,0.02591,72.9,max_hold,7
NVDA,long,2023-02-07,2023-02-14,21.3453,22.4878,131,0.05352,149.67,max_hold,7
MRK,long,2023-02-07,2023-02-14,93.3193,97.5682,30,0.04553,127.47,max_hold,7
AMZN,long,2023-02-08,2023-02-15,102.091,99.1604,27,-0.02871,-79.13,max_hold,7
QCOM,long,2023-02-09,2023-02-16,123.8857,119.704,22,-0.03375,-92.0,max_hold,7
HD,long,2023-02-10,2023-02-17,286.864,278.9985,9,-0.02742,-70.79,max_hold,7
LLY,long,2023-02-17,2023-02-21,315.6731,320.7835,8,0.01619,40.88,signal_fade,4
GOOGL,long,2023-02-15,2023-02-22,93.7063,91.0665,30,-0.02817,-79.19,max_hold,7
COP,long,2023-02-16,2023-02-23,99.5317,93.415,28,-0.06145,-171.27,max_hold,7
ADBE,long,2023-02-16,2023-02-23,366.223,327.9559,7,-0.10449,-267.87,max_hold,7
JPM,long,2023-02-16,2023-02-23,132.4956,128.8437,21,-0.02756,-76.69,max_hold,7
AMZN,long,2023-02-17,2023-02-24,97.8489,94.2329,29,-0.03696,-104.87,max_hold,7
MA,long,2023-02-21,2023-02-27,350.1589,347.8969,8,-0.00646,-18.1,signal_fade,6
XOM,long,2023-02-21,2023-02-28,99.4262,97.9823,28,-0.01452,-40.43,max_hold,7
HD,long,2023-02-22,2023-02-28,271.9655,266.5529,10,-0.0199,-54.13,signal_fade,6
NVDA,long,2023-02-23,2023-03-02,23.3997,23.2567,119,-0.00611,-17.02,max_hold,7
GOOGL,long,2023-02-24,2023-03-03,88.6982,93.147,31,0.05016,137.91,max_hold,7
JPM,long,2023-02-24,2023-03-03,128.9726,132.8541,21,0.0301,81.51,max_hold,7
QCOM,long,2023-02-27,2023-03-06,117.0479,113.9066,23,-0.02684,-72.25,max_hold,7
LLY,long,2023-03-01,2023-03-06,302.8274,311.3077,9,0.028,76.32,signal_fade,5
COST,long,2023-03-01,2023-03-07,461.4813,462.8408,6,0.00295,8.16,signal_fade,6
GS,long,2023-03-01,2023-03-08,323.3829,322.884,8,-0.00154,-3.99,max_hold,7
ABBV,long,2023-03-01,2023-03-08,136.0033,133.4749,20,-0.01859,-50.57,max_hold,7
MRK,long,2023-03-01,2023-03-08,95.3531,98.2604,29,0.03049,84.31,max_hold,7
TSLA,long,2023-03-03,2023-03-09,194.8974,175.0424,14,-0.10187,-277.97,stop_loss,6
JPM,long,2023-03-06,2023-03-09,132.987,119.4427,21,-0.10185,-284.43,stop_loss,3
META,long,2023-03-09,2023-03-13,184.8202,185.8541,15,0.00559,15.51,signal_fade,4
QCOM,long,2023-03-07,2023-03-14,114.0206,107.1827,24,-0.05997,-164.11,max_hold,7
ABBV,long,2023-03-09,2023-03-16,133.6084,138.5534,20,0.03701,98.9,max_hold,7
JPM,long,2023-03-10,2023-03-17,119.5622,117.6181,23,-0.01626,-44.72,max_hold,7
TSLA,long,2023-03-10,2023-03-17,175.2176,177.991,15,0.01583,41.6,max_hold,7
GS,long,2023-03-13,2023-03-20,295.8752,293.6839,9,-0.00741,-19.72,max_hold,7
XOM,long,2023-03-14,2023-03-21,95.4244,95.7324,29,0.00323,8.93,max_hold,7
COP,long,2023-03-16,2023-03-23,82.593,84.7972,33,0.02669,72.74,max_hold,7
CVX,long,2023-03-16,2023-03-23,131.1207,132.682,21,0.01191,32.79,max_hold,7
ABBV,long,2023-03-17,2023-03-24,138.692,141.2661,20,0.01856,51.48,max_hold,7
JPM,long,2023-03-20,2023-03-27,117.7358,119.2112,23,0.01253,33.93,max_hold,7
MRK,long,2023-03-20,2023-03-27,94.983,96.5084,29,0.01606,44.24,max_hold,7
TSLA,long,2023-03-20,2023-03-27,178.169,191.904,15,0.07709,206.02,max_hold,7
JNJ,long,2023-03-22,2023-03-29,139.9653,139.58,20,-0.00275,-7.71,max_hold,7
ABBV,long,2023-03-30,2023-04-06,140.6774,143.8277,19,0.02239,59.85,max_hold,7
AMD,long,2023-03-30,2023-04-06,98.049,91.2743,28,-0.06909,-189.69,max_hold,7
V,long,2023-03-31,2023-04-10,218.2372,221.3342,12,0.01419,37.16,max_hold,10
CRM,long,2023-04-04,2023-04-11,194.8776,186.9702,14,-0.04058,-110.7,max_hold,7
QCOM,long,2023-04-04,2023-04-11,116.3013,115.7015,24,-0.00516,-14.4,max_hold,7
JPM,long,2023-04-05,2023-04-12,118.4822,119.9134,23,0.01208,32.92,max_hold,7
AMD,long,2023-04-10,2023-04-17,91.3657,91.5642,30,0.00217,5.96,max_hold,7
AMZN,long,2023-04-12,2023-04-19,100.4502,103.4782,27,0.03014,81.76,max_hold,7
AVGO,long,2023-04-12,2023-04-19,60.2209,60.2105,46,-0.00017,-0.47,max_hold,7
COST,long,2023-04-14,2023-04-21,475.956,484.9766,5,0.01895,45.1,max_hold,7
ABBV,long,2023-04-18,2023-04-25,144.6581,146.0215,19,0.00942,25.9,max_hold,7
AMD,long,2023-04-18,2023-04-25,91.6558,86.4667,30,-0.05661,-155.67,stop_loss,7
UNH,long,2023-04-18,2023-04-25,472.3548,455.206,5,-0.0363,-85.74,max_hold,7
JNJ,long,2023-04-19,2023-04-26,147.3707,148.0504,18,0.00461,12.24,max_hold,7
QCOM,long,2023-04-20,2023-04-27,109.189,107.0432,25,-0.01965,-53.65,max_hold,7
META,long,2023-04-20,2023-04-27,211.7275,236.8109,13,0.11847,326.08,max_hold,7
TSLA,long,2023-04-26,2023-05-03,160.3701,162.6287,17,0.01408,38.39,max_hold,7
COP,long,2023-04-27,2023-05-04,90.7277,91.2415,30,0.00566,15.42,max_hold,7
CVX,long,2023-04-27,2023-05-04,145.3278,138.9628,19,-0.0438,-120.93,max_hold,7
UNH,long,2023-04-27,2023-05-04,452.2197,462.8791,6,0.02357,63.96,max_hold,7
ABBV,long,2023-04-28,2023-05-05,132.9507,132.9793,21,0.00022,0.6,max_hold,7
WMT,long,2023-04-28,2023-05-05,48.6495,48.779,57,0.00266,7.38,max_hold,7
HD,long,2023-04-28,2023-05-05,270.455,265.7977,10,-0.01722,-46.57,max_hold,7
XOM,long,2023-05-02,2023-05-09,102.2347,98.3677,27,-0.03782,-104.41,max_hold,7
AMZN,long,2023-05-02,2023-05-09,101.5207,108.0459,27,0.06427,176.18,max_hold,7
JNJ,long,2023-05-03,2023-05-10,150.6094,147.078,18,-0.02345,-63.57,max_hold,7
AMD,long,2023-05-04,2023-05-11,81.6108,96.7816,34,0.18589,515.81,max_hold,7
QCOM,long,2023-05-05,2023-05-12,100.7361,96.497,27,-0.04208,-114.46,max_hold,7
GS,long,2023-05-05,2023-05-12,300.8638,296.2729,9,-0.01526,-41.32,max_hold,7
CVX,long,2023-05-05,2023-05-12,139.1018,137.157,20,-0.01398,-38.9,max_hold,7
HD,long,2023-05-09,2023-05-12,263.4582,266.6438,10,0.01209,31.86,signal_fade,3
WMT,long,2023-05-08,2023-05-15,48.8278,48.6436,57,-0.00377,-10.5,max_hold,7
ABBV,long,2023-05-09,2023-05-16,132.4475,128.3747,21,-0.03075,-85.53,max_hold,7
ADBE,long,2023-05-10,2023-05-17,348.4241,356.8215,8,0.0241,67.18,max_hold,7
JNJ,long,2023-05-11,2023-05-18,147.2251,144.1333,19,-0.021,-58.74,max_hold,7
JPM,long,2023-05-11,2023-05-18,126.1443,130.4896,22,0.03445,95.6,max_hold,7
XOM,long,2023-05-12,2023-05-19,95.3885,95.6951,29,0.00321,8.89,max_hold,7
WMT,long,2023-05-16,2023-05-23,48.6922,47.889,57,-0.0165,-45.78,max_hold,7
MRK,long,2023-05-16,2023-05-23,105.0051,103.2978,26,-0.01626,-44.39,max_hold,7
UNH,long,2023-05-19,2023-05-24,449.7625,447.4861,6,-0.00506,-13.66,signal_fade,5
COST,long,2023-05-18,2023-05-25,475.8049,466.3508,5,-0.01987,-47.27,max_hold,7
JNJ,long,2023-05-19,2023-05-26,144.2775,140.9903,19,-0.02278,-62.46,max_hold,7
V,long,2023-05-19,2023-05-26,228.833,219.8216,12,-0.03938,-108.14,max_hold,7
LLY,long,2023-05-24,2023-05-31,415.2671,420.9867,6,0.01377,34.32,max_hold,7
MA,long,2023-05-24,2023-05-31,363.1043,360.571,7,-0.00698,-17.73,max_hold,7
JPM,long,2023-05-25,2023-06-01,125.9762,130.2749,22,0.03412,94.57,max_hold,7
MRK,long,2023-05-26,2023-06-02,101.4892,102.293,27,0.00792,21.7,max_hold,7
V,long,2023-05-30,2023-06-06,220.0416,221.7657,12,0.00784,20.69,max_hold,7
ABBV,long,2023-05-30,2023-06-06,121.7374,121.0861,23,-0.00535,-14.98,max_hold,7
XOM,long,2023-06-01,2023-06-08,92.0892,98.064,30,0.06488,179.24,max_hold,7
MA,long,2023-06-01,2023-06-08,360.9318,363.8119,7,0.00798,20.16,max_hold,7
HD,long,2023-06-01,2023-06-08,263.3891,278.8087,10,0.05854,154.2,max_hold,7
CVX,long,2023-06-01,2023-06-08,133.4099,140.306,20,0.05169,137.92,max_hold,7
GOOGL,long,2023-06-01,2023-06-08,121.8014,121.1149,22,-0.00564,-15.1,max_hold,7
COP,long,2023-06-01,2023-06-08,90.3965,95.0858,30,0.05188,140.68,max_hold,7
JNJ,long,2023-06-02,2023-06-09,141.8188,146.5119,19,0.03309,89.17,max_hold,7
JPM,long,2023-06-05,2023-06-12,130.9191,131.1337,21,0.00164,4.51,max_hold,7
AVGO,long,2023-06-07,2023-06-14,75.818,84.8132,37,0.11864,332.82,max_hold,7
CRM,long,2023-06-07,2023-06-14,211.3313,204.3113,13,-0.03322,-91.26,max_hold,7
MSFT,long,2023-06-09,2023-06-15,317.6367,343.0279,8,0.07994,203.13,signal_fade,6
MA,long,2023-06-09,2023-06-16,364.1759,368.2802,7,0.01127,28.73,max_hold,7
V,long,2023-06-09,2023-06-16,218.7018,221.7657,12,0.01401,36.77,max_hold,7
JNJ,long,2023-06-12,2023-06-20,146.6585,149.7901,19,0.02135,59.5,max_hold,8
MRK,long,2023-06-13,2023-06-20,98.3992,100.3428,29,0.01975,56.36,max_hold,7
LLY,long,2023-06-13,2023-06-20,434.532,444.6939,6,0.02339,60.97,max_hold,7
JPM,long,2023-06-13,2023-06-20,131.2649,133.3927,21,0.01621,44.68,max_hold,7
XOM,long,2023-06-14,2023-06-21,97.248,92.9827,29,-0.04386,-123.69,max_hold,7
AMD,long,2023-06-16,2023-06-21,125.8829,112.1839,22,-0.10882,-301.38,stop_loss,5
GOOGL,long,2023-06-15,2023-06-22,122.1187,120.253,23,-0.01528,-42.91,max_hold,7
COP,long,2023-06-15,2023-06-22,93.4106,90.7233,30,-0.02877,-80.62,max_hold,7
UNH,long,2023-06-21,2023-06-23,441.5988,449.8028,6,0.01858,49.22,signal_fade,2
AMZN,long,2023-06-20,2023-06-27,125.0325,128.8755,22,0.03074,84.55,max_hold,7
CVX,long,2023-06-20,2023-06-27,137.6864,135.1616,20,-0.01834,-50.5,max_hold,7
JNJ,long,2023-06-21,2023-06-28,149.94,148.9294,19,-0.00674,-19.2,max_hold,7
V,long,2023-06-21,2023-06-28,221.127,223.5144,12,0.0108,28.65,max_hold,7
AMD,long,2023-06-22,2023-06-29,112.2961,112.9735,25,0.00603,16.93,max_hold,7
JPM,long,2023-06-22,2023-06-29,132.9748,134.9796,21,0.01508,42.1,max_hold,7
GS,long,2023-06-23,2023-06-30,295.2276,300.3828,9,0.01746,46.4,max_hold,7
COP,long,2023-06-23,2023-06-30,90.8141,94.8451,31,0.04439,124.96,max_hold,7
GOOGL,long,2023-06-26,2023-07-03,119.7585,118.1329,23,-0.01357,-37.39,max_hold,7
ABBV,long,2023-06-28,2023-07-05,119.1408,123.4019,23,0.03577,98.01,max_hold,7
TSLA,long,2023-06-28,2023-07-05,249.8248,277.951,11,0.11258,309.39,max_hold,7
CVX,long,2023-06-28,2023-07-05,135.2969,136.712,21,0.01046,29.72,max_hold,7
JNJ,long,2023-06-29,2023-07-06,149.0784,146.9423,19,-0.01433,-40.58,max_hold,7
WMT,long,2023-06-29,2023-07-06,49.8736,50.243,57,0.00741,21.05,max_hold,7
META,long,2023-06-30,2023-07-07,282.4223,292.8307,10,0.03685,104.08,max_hold,7
JPM,long,2023-06-30,2023-07-07,135.1146,135.8125,21,0.00517,14.66,max_hold,7
COP,long,2023-07-03,2023-07-10,94.94,95.8031,30,0.00909,25.89,max_hold,7
MRK,long,2023-07-03,2023-07-10,104.4204,99.7687,27,-0.04455,-125.6,max_hold,7
ADBE,long,2023-07-05,2023-07-12,481.2305,509.3652,6,0.05846,168.81,max_hold,7
AMD,long,2023-07-06,2023-07-13,112.126,116.1119,25,0.03555,99.65,max_hold,7
JNJ,long,2023-07-07,2023-07-14,147.0893,146.283,19,-0.00548,-15.32,max_hold,7
XOM,long,2023-07-07,2023-07-14,92.2431,91.0659,31,-0.01276,-36.49,max_hold,7
LLY,long,2023-07-10,2023-07-17,443.6306,437.3069,6,-0.01425,-37.94,max_hold,7
GOOGL,long,2023-07-10,2023-07-17,117.3189,123.4431,24,0.0522,146.98,max_hold,7
JPM,long,2023-07-10,2023-07-17,135.9484,144.1587,21,0.06039,172.42,max_hold,7
TSLA,long,2023-07-13,2023-07-17,274.7273,290.0049,10,0.05561,152.78,signal_fade,4
MRK,long,2023-07-11,2023-07-18,99.8685,96.7432,28,-0.03129,-87.51,max_hold,7
WMT,long,2023-07-11,2023-07-18,49.9576,49.9173,57,-0.00081,-2.29,max_hold,7
CVX,long,2023-07-14,2023-07-21,138.4447,141.3542,20,0.02102,58.19,max_hold,7
JNJ,long,2023-07-17,2023-07-24,146.4294,156.081,19,0.06591,183.38,max_hold,7
XOM,long,2023-07-17,2023-07-24,91.157,94.9899,31,0.04205,118.82,max_hold,7
LLY,long,2023-07-18,2023-07-25,437.7444,445.1832,6,0.01699,44.63,max_hold,7
QCOM,long,2023-07-18,2023-07-25,114.6624,115.3719,25,0.00619,17.74,max_hold,7
GOOGL,long,2023-07-18,2023-07-25,123.5666,128.8623,23,0.04286,121.8,max_hold,7
MRK,long,2023-07-19,2023-07-26,96.84,97.7274,30,0.00916,26.62,max_hold,7
