period,train_start,train_end,test_start,test_end,train_accuracy,test_accuracy,accuracy_drop,test_return,buy_hold_return,excess_return,max_drawdown,sharpe_ratio,num_trades,win_rate
270,2003-07-10,2004-07-09,2004-07-12,2004-10-07,1.0,0.4126984126984127,0.5873015873015873,0.0,35.96435067420987,-35.96435067420987,0.0,0.0,0,0.0
271,2003-08-08,2004-08-09,2004-08-10,2004-11-05,1.0,0.38095238095238093,0.6190476190476191,1.3643019148524171,73.60414210293811,-72.2398401880857,-3.6484887891871765,0.5085803990327269,2,100.0
272,2003-09-09,2004-09-08,2004-09-09,2004-12-07,1.0,0.38095238095238093,0.6190476190476191,0.0,76.16254206605974,-76.16254206605974,0.0,0.0,0,0.0
273,2003-10-08,2004-10-07,2004-10-08,2005-01-06,1.0,0.36507936507936506,0.6349206349206349,16.55869254783804,65.25860713820042,-48.69991459036238,-0.7773951542337818,2.387019815304266,2,100.0
274,2003-11-06,2004-11-05,2004-11-08,2005-02-07,1.0,0.5873015873015873,0.4126984126984127,20.490108518539053,45.16372816731049,-24.673619648771435,-6.772554408652508,2.4039435279989037,5,100.0
275,2003-12-08,2004-12-07,2004-12-08,2005-03-09,1.0,0.5396825396825397,0.46031746031746035,8.089043614100767,24.3679129671323,-16.27886935303153,-8.082220338276375,1.184513162270814,3,100.0
276,2004-01-08,2005-01-06,2005-01-07,2005-04-08,1.0,0.4603174603174603,0.5396825396825398,3.719365757608095,26.3249533014976,-22.605587543889506,-7.953210959207617,0.6809008431712906,3,100.0
277,2004-02-09,2005-02-07,2005-02-08,2005-05-09,1.0,0.5238095238095238,0.47619047619047616,-8.603209151004897,-8.603209151004897,0.0,-21.557744945148784,-0.6035074796298097,1,0.0
278,2004-03-10,2005-03-09,2005-03-10,2005-06-08,1.0,0.5396825396825397,0.46031746031746035,5.854197442083353,-7.306078720911657,13.160276162995011,-10.810895716412414,0.827800924291846,3,100.0
279,2004-04-08,2005-04-08,2005-04-11,2005-07-08,1.0,0.5079365079365079,0.4920634920634921,-8.754819006699876,-8.754819006699865,-1.0658141036401503e-14,-19.99525435636417,-0.6156174697968564,1,0.0
280,2004-05-10,2005-05-09,2005-05-10,2005-08-08,1.0,0.6190476190476191,0.38095238095238093,14.069527819558015,17.105945274357893,-3.036417454799878,-11.141452973072157,1.8244377508646037,7,66.66666666666666
281,2004-06-09,2005-06-08,2005-06-09,2005-09-07,1.0,0.5555555555555556,0.4444444444444444,17.817647657748914,29.29611494759774,-11.478467289848826,-4.8871228724425775,3.058315266876146,6,100.0
282,2004-07-12,2005-07-08,2005-07-11,2005-10-06,1.0,0.42857142857142855,0.5714285714285714,0.0,35.69558511085737,-35.69558511085737,0.0,0.0,0,0.0
283,2004-08-10,2005-08-08,2005-08-09,2005-11-04,1.0,0.47619047619047616,0.5238095238095238,0.0,39.54815822174336,-39.54815822174336,0.0,0.0,0,0.0
284,2004-09-09,2005-09-07,2005-09-08,2005-12-06,1.0,0.4444444444444444,0.5555555555555556,6.69050438371821,48.75457503617084,-42.06407065245263,-4.5357317852049786,1.3428318051369426,2,100.0
285,2004-10-08,2005-10-06,2005-10-07,2006-01-06,1.0,0.3968253968253968,0.6031746031746033,0.0,48.73289591769026,-48.73289591769026,0.0,0.0,0,0.0
286,2004-11-08,2005-11-04,2005-11-07,2006-02-07,1.0,0.4126984126984127,0.5873015873015873,0.0,12.236418186293951,-12.236418186293951,0.0,0.0,0,0.0
287,2004-12-08,2005-12-06,2005-12-07,2006-03-09,1.0,0.5396825396825397,0.46031746031746035,6.002913488988426,-13.549686227086033,19.55259971607446,-15.745523616839444,0.8978805785788319,7,33.33333333333333
288,2005-01-07,2006-01-06,2006-01-09,2006-04-07,1.0,0.4126984126984127,0.5873015873015873,-8.279706727697643,-8.231438362787502,-0.048268364910141415,-24.410977772811663,-0.5680184714111743,1,0.0
289,2005-02-08,2006-02-07,2006-02-08,2006-05-09,1.0,0.42857142857142855,0.5714285714285714,2.1523681395860805,3.2262497519870204,-1.0738816124009398,-18.174234005476677,0.40917140683886283,3,100.0
290,2005-03-10,2006-03-09,2006-03-10,2006-06-08,1.0,0.5555555555555556,0.4444444444444444,3.8954199450607963,-3.8455630776430993,7.740983022703896,-15.852448529024144,0.6251608595261056,6,66.66666666666666
291,2005-04-11,2006-04-07,2006-04-10,2006-07-10,1.0,0.5079365079365079,0.4920634920634921,-15.388960815901386,-19.906779946887177,4.5178191309857905,-22.0963161981859,-1.9108695011781096,3,100.0
292,2005-05-10,2006-05-09,2006-05-10,2006-08-08,1.0,0.4444444444444444,0.5555555555555556,-9.668786907934624,-8.243678383582676,-1.4251085243519483,-25.64934093639564,-0.7708384576887726,3,0.0
293,2005-06-09,2006-06-08,2006-06-09,2006-09-07,1.0,0.49206349206349204,0.5079365079365079,18.775064694393052,22.889932213648855,-4.114867519255803,-16.30281191357323,2.0007250394984286,5,100.0
294,2005-07-11,2006-07-10,2006-07-11,2006-10-06,1.0,0.5238095238095238,0.47619047619047616,29.13389669690085,33.36929417697338,-4.235397480072532,-5.386103592116719,3.0895921918981193,3,100.0
295,2005-08-09,2006-08-08,2006-08-09,2006-11-06,1.0,0.4444444444444444,0.5555555555555556,16.436707135050632,25.349956580171717,-8.913249445121085,-4.9084418582467535,2.8952960757688926,4,100.0
296,2005-09-08,2006-09-07,2006-09-08,2006-12-06,1.0,0.4603174603174603,0.5396825396825398,4.632851441755492,23.86926111819896,-19.23640967644347,-4.908441858246778,1.2197873368846621,2,100.0
297,2005-10-07,2006-10-06,2006-10-09,2007-01-09,1.0,0.47619047619047616,0.5238095238095238,7.141649449138976,24.0385658936771,-16.89691644453812,-1.8759008021929549,2.047403338625803,4,100.0
298,2005-11-07,2006-11-06,2006-11-07,2007-02-08,1.0,0.47619047619047616,0.5238095238095238,7.751364042551767,7.042554673689105,0.7088093688626618,-10.52015503932275,1.3064118480933533,7,66.66666666666666
299,2005-12-07,2006-12-06,2006-12-07,2007-03-12,1.0,0.5079365079365079,0.4920634920634921,1.6639079814577906,3.2513819330201033,-1.5874739515623126,-0.9557550718735174,1.3120399615312122,2,100.0
300,2006-01-09,2007-01-09,2007-01-10,2007-04-11,1.0,0.49206349206349204,0.5079365079365079,-7.332652288197439,-4.546433339671518,-2.786218948525921,-14.243056987554647,-0.9939019914864596,3,0.0
301,2006-02-08,2007-02-08,2007-02-09,2007-05-10,1.0,0.4126984126984127,0.5873015873015873,4.551481106231825,28.90595772105844,-24.354476614826613,-6.233909854773053,1.254839917898818,2,100.0
302,2006-03-10,2007-03-12,2007-03-13,2007-06-11,1.0,0.3333333333333333,0.6666666666666667,0.0,35.961561776504716,-35.961561776504716,0.0,0.0,0,0.0
303,2006-04-10,2007-04-11,2007-04-12,2007-07-11,1.0,0.36507936507936506,0.6349206349206349,0.0,43.605549885811556,-43.605549885811556,0.0,0.0,0,0.0
304,2006-05-10,2007-05-10,2007-05-11,2007-08-09,1.0,0.5714285714285714,0.4285714285714286,16.231404531809602,16.231404531809602,0.0,-13.43150022636093,1.7674305641611223,1,0.0
305,2006-06-09,2007-06-11,2007-06-12,2007-09-10,1.0,0.5396825396825397,0.46031746031746035,13.56534277186916,13.565342771869183,-2.3092638912203256e-14,-19.828782895416026,1.3467844165456622,1,0.0
306,2006-07-11,2007-07-11,2007-07-12,2007-10-09,1.0,0.5396825396825397,0.46031746031746035,24.96676756815164,25.203300234657533,-0.23653266650589444,-19.828782895416037,2.246717461046248,3,100.0
307,2006-08-09,2007-08-09,2007-08-10,2007-11-07,1.0,0.47619047619047616,0.5238095238095238,0.0,49.04002323277812,-49.04002323277812,0.0,0.0,0,0.0
308,2006-09-08,2007-09-10,2007-09-11,2007-12-07,1.0,0.4444444444444444,0.5555555555555556,1.2620594206372626,43.4053893974877,-42.14332997685044,0.0,2.461109846446459,2,100.0
309,2006-10-09,2007-10-09,2007-10-10,2008-01-09,1.0,0.49206349206349204,0.5079365079365079,0.4341612693468111,7.560427016473281,-7.12626574712647,0.0,2.0160645150967436,2,100.0
310,2006-11-07,2007-11-07,2007-11-08,2008-02-08,1.0,0.5079365079365079,0.4920634920634921,-2.901410327506415,-28.48923270810346,25.587822380597046,-10.431422527605664,-0.662575949125843,3,100.0
311,2006-12-07,2007-12-07,2007-12-10,2008-03-11,1.0,0.47619047619047616,0.5238095238095238,-23.34818401081028,-34.42664862848994,11.078464617679664,-29.51375070769628,-2.4104308292147407,3,100.0
312,2007-01-10,2008-01-09,2008-01-10,2008-04-10,1.0,0.49206349206349204,0.5079365079365079,-10.504375046684034,-13.183896764064418,2.679521717380384,-33.353863116516926,-0.6690606688820021,1,0.0
313,2007-02-09,2008-02-08,2008-02-11,2008-05-09,1.0,0.6190476190476191,0.38095238095238093,43.37591118926603,41.714968641073135,1.6609425481928923,-7.956765047385398,3.7655189340038007,3,100.0
314,2007-03-13,2008-03-11,2008-03-12,2008-06-10,1.0,0.5873015873015873,0.4126984126984127,31.01658516626209,47.298314880057355,-16.281729713795265,-5.978005118426449,3.709183544374436,5,100.0
315,2007-04-12,2008-04-10,2008-04-11,2008-07-10,1.0,0.5714285714285714,0.4285714285714286,15.666950302020366,20.042217114493877,-4.375266812473511,-12.611898029868579,1.8810054923062014,7,100.0
316,2007-05-11,2008-05-09,2008-05-12,2008-08-08,1.0,0.4444444444444444,0.5555555555555556,-11.454993638459076,-9.890513706276815,-1.5644799321822607,-21.441383794587736,-1.1751924363113568,3,0.0
317,2007-06-12,2008-06-10,2008-06-11,2008-09-09,1.0,0.47619047619047616,0.5238095238095238,-16.11080535423962,-16.11080535423963,1.0658141036401503e-14,-16.39748335097767,-1.6880401538237466,1,0.0
318,2007-07-12,2008-07-10,2008-07-11,2008-10-08,1.0,0.47619047619047616,0.5238095238095238,-22.935785597414714,-47.97192896651361,25.036143369098895,-27.693880221374307,-2.254207602657988,5,50.0
319,2007-08-10,2008-08-08,2008-08-11,2008-11-06,1.0,0.5238095238095238,0.47619047619047616,-24.76507268603797,-42.90160299123132,18.13653030519335,-35.1815027938967,-1.3953909513851945,5,50.0
320,2007-09-11,2008-09-09,2008-09-10,2008-12-08,1.0,0.5079365079365079,0.4920634920634921,2.0357260345747807,-34.22596762876209,36.26169366333687,-18.676709940244013,0.43240196387670515,6,100.0
321,2007-10-10,2008-10-08,2008-10-09,2009-01-08,1.0,0.5079365079365079,0.4920634920634921,2.9312746262559752,4.462499160799571,-1.531224534543596,-18.067982317836922,0.4805238814442628,3,100.0
322,2007-11-08,2008-11-06,2008-11-07,2009-02-09,1.0,0.5555555555555556,0.4444444444444444,18.39237151719948,4.346468069237974,14.045903447961503,-11.636656273637417,1.8639967953206789,6,66.66666666666666
323,2007-12-10,2008-12-08,2008-12-09,2009-03-11,1.0,0.5079365079365079,0.4920634920634921,-7.375550425304411,-7.375550425304411,0.0,-21.8468888270313,-0.3901579558202091,1,0.0
324,2008-01-10,2009-01-08,2009-01-09,2009-04-09,1.0,0.5555555555555556,0.4444444444444444,42.659757113248965,32.004853309899374,10.65490380334959,-11.7979210040225,3.8414559590840347,8,100.0
325,2008-02-11,2009-02-09,2009-02-10,2009-05-11,1.0,0.6507936507936508,0.3492063492063492,44.340053599928986,32.444063253141266,11.89599034678772,-9.313019733703275,4.7352877448854045,10,80.0
326,2008-03-12,2009-03-11,2009-03-12,2009-06-10,1.0,0.4444444444444444,0.5555555555555556,2.247303505585929,45.56309568731012,-43.31579218172419,-3.055243910864868,0.8982293791854328,3,100.0
327,2008-04-11,2009-04-09,2009-04-13,2009-07-10,1.0,0.5238095238095238,0.47619047619047616,14.281842431872583,15.22205486450292,-0.9402124326303376,-7.7796341951051105,1.962946713910088,6,66.66666666666666
328,2008-05-12,2009-05-11,2009-05-12,2009-08-10,1.0,0.4603174603174603,0.5396825396825398,6.775166400671773,32.3902537991577,-25.615087398485926,-2.1293198189098077,2.598478725713245,6,66.66666666666666
329,2008-06-11,2009-06-10,2009-06-11,2009-09-09,1.0,0.4603174603174603,0.5396825396825398,5.514081123097481,22.286487004917245,-16.772405881819765,-1.1747240042498985,2.856427846976176,6,66.66666666666666
330,2008-07-11,2009-07-10,2009-07-13,2009-10-08,1.0,0.4603174603174603,0.5396825396825398,8.052808577301573,32.97037017716451,-24.91756159986294,-2.863850965474167,2.6592882574872183,6,66.66666666666666
331,2008-08-11,2009-08-10,2009-08-11,2009-11-06,1.0,0.38095238095238093,0.6190476190476191,3.36850176957737,19.35141233205013,-15.98291056247276,-1.035114931318658,1.6807658096093718,4,50.0
332,2008-09-10,2009-09-09,2009-09-10,2009-12-08,1.0,0.49206349206349204,0.5079365079365079,-3.5912357357964497,10.031294179260586,-13.622529915057036,-5.482466739793839,-2.1117115624181495,3,100.0
333,2008-10-09,2009-10-08,2009-10-09,2010-01-08,1.0,0.5555555555555556,0.4444444444444444,15.824042571079989,11.29311523936154,4.530927331718448,-8.71980695397666,2.428281176963976,3,100.0
334,2008-11-07,2009-11-06,2009-11-09,2010-02-09,1.0,0.49206349206349204,0.5079365079365079,-2.6159223157836142,-2.6159223157836253,1.1102230246251565e-14,-10.69098664441029,-0.22277524112349356,1,0.0
335,2008-12-09,2009-12-08,2009-12-09,2010-03-11,1.0,0.4444444444444444,0.5555555555555556,6.996990047706042,14.004094818510504,-7.007104770804462,-3.003021984081952,2.5087973372076338,2,100.0
336,2009-01-09,2010-01-08,2010-01-11,2010-04-12,1.0,0.3492063492063492,0.6507936507936508,0.0,15.315795125191233,-15.315795125191233,0.0,0.0,0,0.0
337,2009-02-10,2010-02-09,2010-02-10,2010-05-11,1.0,0.3492063492063492,0.6507936507936508,0.0,31.46791701031846,-31.46791701031846,0.0,0.0,0,0.0
338,2009-03-12,2010-03-11,2010-03-12,2010-06-10,1.0,0.4603174603174603,0.5396825396825398,2.674064000463394,10.551606388233736,-7.877542387770342,-8.22194151677035,0.6392094396098743,3,100.0
339,2009-04-13,2010-04-12,2010-04-13,2010-07-12,1.0,0.4603174603174603,0.5396825396825398,6.1296046937403315,6.129604693740309,2.220446049250313e-14,-12.912186858667472,0.8331593764536458,1,0.0
340,2009-05-12,2010-05-11,2010-05-12,2010-08-10,1.0,0.4603174603174603,0.5396825396825398,-1.0225825844659253,-1.0225825844659142,-1.1102230246251565e-14,-10.395161739436892,-0.018909678413258493,1,0.0
341,2009-06-11,2010-06-10,2010-06-11,2010-09-09,1.0,0.6190476190476191,0.38095238095238093,18.556978890394205,3.7710761930088044,14.785902697385401,-1.0745437495378378,5.562454229022246,5,100.0
342,2009-07-13,2010-07-12,2010-07-13,2010-10-08,1.0,0.5714285714285714,0.4285714285714286,21.061087733089433,16.78717962870968,4.273908104379753,-2.334438110907959,5.857982076507638,4,100.0
343,2009-08-11,2010-08-10,2010-08-11,2010-11-08,1.0,0.49206349206349204,0.5079365079365079,12.518362312189302,27.35126329640081,-14.832900984211507,-2.3880913974850775,4.0432085934700535,2,100.0
344,2009-09-10,2010-09-09,2010-09-10,2010-12-08,1.0,0.47619047619047616,0.5238095238095238,7.524414897464871,21.86705172265393,-14.342636825189059,-0.4339217091421235,3.7043859225500197,2,100.0
345,2009-10-09,2010-10-08,2010-10-11,2011-01-07,1.0,0.5714285714285714,0.4285714285714286,13.80015522124829,13.80015522124829,0.0,-5.687038922819132,2.9234521311189186,1,0.0
346,2009-11-09,2010-11-08,2010-11-09,2011-02-08,1.0,0.42857142857142855,0.5714285714285714,6.854373786116019,12.376669954497421,-5.522296168381402,-2.2538959033883574,2.036132005769489,4,100.0
347,2009-12-09,2010-12-08,2010-12-09,2011-03-10,1.0,0.4603174603174603,0.5396825396825398,6.39050912278154,8.41566482543421,-2.025155702652669,-1.791492077057537,2.7918186328190684,4,100.0
348,2010-01-11,2011-01-07,2011-01-10,2011-04-08,1.0,0.5396825396825397,0.46031746031746035,-2.1579773321062534,-2.1579773321062534,0.0,-9.12068646263437,-0.27485984272149305,1,0.0
349,2010-02-10,2011-02-08,2011-02-09,2011-05-10,1.0,0.5555555555555556,0.4444444444444444,-2.4318668496485785,-2.4318668496485785,0.0,-9.8228712696432,-0.3579192748183056,1,0.0
350,2010-03-12,2011-03-10,2011-03-11,2011-06-09,1.0,0.4444444444444444,0.5555555555555556,-5.82400215205624,-5.824002152056218,-2.1316282072803006e-14,-7.382004971763921,-1.0789528683313792,1,0.0
351,2010-04-13,2011-04-08,2011-04-11,2011-07-11,1.0,0.49206349206349204,0.5079365079365079,11.935763964835777,7.013301471041045,4.9224624937947326,-9.346543143989667,2.4538061880275834,5,50.0
352,2010-05-12,2011-05-10,2011-05-11,2011-08-09,1.0,0.5238095238095238,0.47619047619047616,9.48689946250132,7.712499699569708,1.774399762931612,-9.346543143989674,2.1121788320157417,2,100.0
353,2010-06-11,2011-06-09,2011-06-10,2011-09-08,1.0,0.5555555555555556,0.4444444444444444,15.633700636613334,17.870576346234767,-2.236875709621433,-5.149826068663083,3.8904461758958147,2,100.0
354,2010-07-13,2011-07-11,2011-07-12,2011-10-07,1.0,0.4603174603174603,0.5396825396825398,-1.2813273495194344,4.537135974234929,-5.818463323754363,-2.233962321133578,-0.9664331637182678,1,0.0
355,2010-08-11,2011-08-09,2011-08-10,2011-11-07,1.0,0.5238095238095238,0.47619047619047616,4.814247664024407,9.909481129083474,-5.095233465059067,0.0,2.0160645150967387,2,100.0
356,2010-09-10,2011-09-08,2011-09-09,2011-12-07,1.0,0.5079365079365079,0.4920634920634921,10.608277326112937,3.075670678286757,7.53260664782618,-10.501422827892895,1.9316976456324348,3,100.0
357,2010-10-11,2011-10-07,2011-10-10,2012-01-09,1.0,0.49206349206349204,0.5079365079365079,10.774151699264568,8.466835376425497,2.307316322839071,-3.7294940625952844,3.174771860119144,2,100.0
358,2010-11-09,2011-11-07,2011-11-08,2012-02-08,1.0,0.49206349206349204,0.5079365079365079,9.690591109055813,17.342401208563984,-7.651810099508172,-6.496411225835407,2.201544274761878,2,100.0
359,2010-12-09,2011-12-07,2011-12-08,2012-03-09,1.0,0.38095238095238093,0.6190476190476191,8.639201383890093,39.55096537327496,-30.91176398938487,-2.538530168458419,3.312087768502646,2,100.0
360,2011-01-10,2012-01-09,2012-01-10,2012-04-10,1.0,0.3492063492063492,0.6507936507936508,-0.1630301093257569,48.483160215525146,-48.646190324850906,-0.16303010932575487,-2.0160645150967382,2,0.0
361,2011-02-09,2012-02-08,2012-02-09,2012-05-09,1.0,0.5079365079365079,0.4920634920634921,15.412516302798718,15.412516302798718,0.0,-11.937573559035902,1.9230833001283563,1,0.0
362,2011-03-11,2012-03-09,2012-03-12,2012-06-08,1.0,0.4444444444444444,0.5555555555555556,6.087579918807329,5.130416097419488,0.9571638213878408,-15.91933120071363,0.8493476625181169,3,100.0
363,2011-04-11,2012-04-10,2012-04-11,2012-07-10,1.0,0.5714285714285714,0.4285714285714286,10.962299470314573,-2.8728707952031307,13.835170265517704,-3.125591517924669,2.4204746235990613,5,100.0
364,2011-05-11,2012-05-09,2012-05-10,2012-08-08,1.0,0.5238095238095238,0.47619047619047616,0.26472494990936735,8.64831204751031,-8.383587097600941,-7.081197743019038,0.14905007374726212,2,100.0
365,2011-06-10,2012-06-08,2012-06-11,2012-09-07,1.0,0.42857142857142855,0.5714285714285714,0.0,19.64244027550819,-19.64244027550819,0.0,0.0,0,0.0
366,2011-07-12,2012-07-10,2012-07-11,2012-10-08,1.0,0.5079365079365079,0.4920634920634921,0.0,6.035427012424988,-6.035427012424988,0.0,0.0,0,0.0
367,2011-08-10,2012-08-08,2012-08-09,2012-11-08,1.0,0.4603174603174603,0.5396825396825398,-6.844718277956618,-12.972416906880035,6.127698628923417,-7.597045994363255,-2.354816172382132,3,0.0
368,2011-09-09,2012-09-07,2012-09-10,2012-12-10,1.0,0.5079365079365079,0.4920634920634921,-14.877280846586183,-19.69103140946109,4.813750562874906,-17.529691257111573,-2.148320412971545,7,33.33333333333333
369,2011-10-10,2012-10-08,2012-10-09,2013-01-10,1.0,0.5555555555555556,0.4444444444444444,-3.9521923584348806,-17.291636499952943,13.339444141518063,-11.50647773925055,-0.3922202092040235,3,100.0
370,2011-11-08,2012-11-08,2012-11-09,2013-02-11,1.0,0.5873015873015873,0.4126984126984127,-8.60209402970339,-11.759764128591355,3.157670098887966,-22.834499837612352,-0.7133803581418338,5,50.0
371,2011-12-08,2012-12-10,2012-12-11,2013-03-13,1.0,0.38095238095238093,0.6190476190476191,-20.418482984946085,-20.418482984946085,0.0,-23.046441316245183,-2.187675437972115,1,0.0
372,2012-01-10,2013-01-10,2013-01-11,2013-04-12,1.0,0.42857142857142855,0.5714285714285714,-13.840560359364174,-16.91232040835695,3.071760048992777,-17.803547663726857,-1.4660139987543797,1,0.0
373,2012-02-09,2013-02-11,2013-02-12,2013-05-13,1.0,0.47619047619047616,0.5238095238095238,-1.9828346589660706,-2.169310415438086,0.18647575647201542,-16.37651661785505,-0.16434692076985127,1,0.0
374,2012-03-12,2013-03-13,2013-03-14,2013-06-12,1.0,0.5079365079365079,0.4920634920634921,-0.9693185906441415,0.5897318435818644,-1.5590504342260059,-10.084516050950825,-0.1504240442665742,2,0.0
375,2012-04-11,2013-04-12,2013-04-15,2013-07-12,1.0,0.5238095238095238,0.47619047619047616,4.367186181676042,2.2586386097041666,2.108547571971875,-8.79864710470043,0.9210499476533527,4,50.0
376,2012-05-10,2013-05-13,2013-05-14,2013-08-12,1.0,0.5396825396825397,0.46031746031746035,4.360132748859713,5.9896981201218,-1.6295653712620872,-10.013672422666696,1.0376790566533005,2,100.0
377,2012-06-11,2013-06-12,2013-06-13,2013-09-11,1.0,0.47619047619047616,0.5238095238095238,6.192262595465703,7.991173979571542,-1.798911384105839,-8.847171163887008,1.4603400223034773,2,100.0
378,2012-07-11,2013-07-12,2013-07-15,2013-10-10,1.0,0.4603174603174603,0.5396825396825398,4.760934709807851,15.308088632500748,-10.547153922692896,-2.9576959322552394,1.6308811763785778,2,100.0
379,2012-08-09,2013-08-12,2013-08-13,2013-11-08,1.0,0.4444444444444444,0.5555555555555556,2.672487500627496,6.950863070325464,-4.2783755696979675,-4.774795990363791,1.0827776719278706,4,50.0
380,2012-09-10,2013-09-11,2013-09-12,2013-12-10,1.0,0.4603174603174603,0.5396825396825398,-0.08253681692409476,20.343549544059503,-20.426086360983597,-4.774795990363782,0.01026300165915141,2,0.0
381,2012-10-09,2013-10-10,2013-10-11,2014-01-10,1.0,0.5079365079365079,0.4920634920634921,-2.347724824638431,8.774515136024675,-11.122239960663105,-3.5934795550576784,-1.6921424589795444,3,0.0
382,2012-11-09,2013-11-08,2013-11-11,2014-02-11,1.0,0.5555555555555556,0.4444444444444444,1.2023793774045721,3.8759664261741156,-2.6735870487695435,-1.3267419359997439,1.212594831372009,2,100.0
383,2012-12-11,2013-12-10,2013-12-11,2014-03-13,1.0,0.6031746031746031,0.39682539682539686,-1.9530463264689435,-4.904783611040964,2.9517372845720202,-12.33313377198081,-0.20799127142167617,1,0.0
384,2013-01-11,2014-01-10,2014-01-13,2014-04-11,1.0,0.5079365079365079,0.4920634920634921,7.118048344134542,-2.4284239641639838,9.546472308298526,-0.19374682000569562,4.317071369325184,5,100.0
385,2013-02-12,2014-02-11,2014-02-12,2014-05-13,1.0,0.5238095238095238,0.47619047619047616,8.889108507533372,11.41149713526568,-2.522388627732308,-4.959771134494863,1.8276123308980714,2,100.0
386,2013-03-14,2014-03-13,2014-03-14,2014-06-12,1.0,0.47619047619047616,0.5238095238095238,10.962820590481703,23.813807568105982,-12.850986977624279,-2.330675524266542,2.460344582703236,4,100.0
387,2013-04-15,2014-04-11,2014-04-14,2014-07-14,1.0,0.4444444444444444,0.5555555555555556,8.83491704805257,30.141279115790365,-21.306362067737794,-1.3070999383362245,2.091675669995576,2,100.0
388,2013-05-14,2014-05-13,2014-05-14,2014-08-12,1.0,0.5555555555555556,0.4444444444444444,5.347900393617477,13.683314035155103,-8.335413641537626,-0.8504102463112031,3.55525248428522,2,100.0
389,2013-06-13,2014-06-12,2014-06-13,2014-09-11,1.0,0.4126984126984127,0.5873015873015873,0.0,11.672373359039167,-11.672373359039167,0.0,0.0,0,0.0
390,2013-07-15,2014-07-14,2014-07-15,2014-10-10,1.0,0.49206349206349204,0.5079365079365079,10.226672767389179,6.201259119525426,4.025413647863752,-1.783032962676498,3.773166929929184,6,100.0
391,2013-08-13,2014-08-12,2014-08-13,2014-11-10,1.0,0.3968253968253968,0.6031746031746033,0.0,12.404256437963944,-12.404256437963944,0.0,0.0,0,0.0
392,2013-09-12,2014-09-11,2014-09-12,2014-12-10,1.0,0.49206349206349204,0.5079365079365079,7.082438309629802,10.599483872609405,-3.517045562979603,-6.215899385871785,1.7748485016332507,2,100.0
393,2013-10-11,2014-10-10,2014-10-13,2015-01-12,1.0,0.49206349206349204,0.5079365079365079,11.881686511546974,9.932610090128225,1.9490764214187486,-2.7157602917625514,3.2021931045469905,6,100.0
394,2013-11-11,2014-11-10,2014-11-11,2015-02-11,1.0,0.5079365079365079,0.4920634920634921,13.777840602517767,14.286998929117246,-0.5091583265994792,-7.018166623057362,2.269804138460594,4,100.0
395,2013-12-11,2014-12-10,2014-12-11,2015-03-13,1.0,0.47619047619047616,0.5238095238095238,5.223720988961533,11.160845972610755,-5.9371249836492215,-0.7770060728063254,2.744211429579919,2,100.0
396,2014-01-13,2015-01-12,2015-01-13,2015-04-14,1.0,0.4444444444444444,0.5555555555555556,2.6129480151504847,15.04121203859674,-12.428264023446255,-3.837784680096975,1.140478502660522,2,100.0
397,2014-02-12,2015-02-11,2015-02-12,2015-05-13,1.0,0.5714285714285714,0.4285714285714286,2.4039398526788602,0.060381842627421634,2.3435580100514386,-0.2097485263257693,3.6635525713904245,2,100.0
398,2014-03-14,2015-03-13,2015-03-16,2015-06-12,1.0,0.5238095238095238,0.47619047619047616,0.6710368738591432,2.2018847054986024,-1.5308478316394591,-5.759492512080152,0.2448628241350801,1,0.0
399,2014-04-14,2015-04-14,2015-04-15,2015-07-14,1.0,0.42857142857142855,0.5714285714285714,2.1094656290145286,-0.5090058487106086,2.618471477725137,-7.723618447296802,0.5940027044012304,5,100.0
400,2014-05-14,2015-05-13,2015-05-14,2015-08-12,1.0,0.6349206349206349,0.3650793650793651,0.000621641062092948,-10.22748421413432,10.228105855196413,-7.599518956364746,0.09606531482471567,3,100.0
401,2014-06-13,2015-06-12,2015-06-15,2015-09-11,1.0,0.5714285714285714,0.4285714285714286,0.6916092530158346,-9.606872713977365,10.2984819669932,-16.042507050997237,0.24422577059303482,3,100.0
402,2014-07-15,2015-07-14,2015-07-15,2015-10-12,1.0,0.5396825396825397,0.46031746031746035,-4.282801719912255,-11.602932848639414,7.320131128727159,-16.042507050997248,-0.4139741341153509,3,0.0
403,2014-08-13,2015-08-12,2015-08-13,2015-11-10,1.0,0.5555555555555556,0.4444444444444444,10.882963792125322,1.8409234191966384,9.042040372928684,-6.313886455847421,1.5822017447537562,1,0.0
404,2014-09-12,2015-09-11,2015-09-14,2015-12-10,1.0,0.5238095238095238,0.47619047619047616,1.5113910835991673,1.1770597166501418,0.33433136694902554,-7.953948415031421,0.3930490688024225,7,66.66666666666666
405,2014-10-13,2015-10-12,2015-10-13,2016-01-12,1.0,0.5079365079365079,0.4920634920634921,-2.484059064114208,-10.199587430782476,7.715528366668268,-14.816467652702,-0.3667515437733499,7,100.0
406,2014-11-11,2015-11-10,2015-11-11,2016-02-11,1.0,0.49206349206349204,0.5079365079365079,-16.364322671581032,-18.862784880143625,2.498462208562593,-19.58336497366372,-2.304730234487909,3,100.0
407,2014-12-11,2015-12-10,2015-12-11,2016-03-14,1.0,0.5238095238095238,0.47619047619047616,-8.927137503324667,-8.927137503324667,0.0,-17.458929322887414,-1.0800290251277147,1,0.0
